Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Row ID,Postal Code,Sales,Quantity,Profit,Profit_year,Profit_month,Profit_day,Profit_dayofweek,Profit_quarter,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
CA-2014-106803,2014-12-29,2015-01-02,Standard Class,DC-13285,Debra Catini,Consumer,Cottage Grove,Minnesota,Central,TEC-AC-10001267,Technology,Accessories,Easy-staple paper,1970-01-01 00:00:00.000000758,1970-01-01 00:00:00.000055016,1970-01-01 00:00:00.000000119,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000047,1970,1,1,3,1,2014,12,29,0,4,2015,1,2,4,1,False,False,True,False,False,False,False,False,False,True
CA-2017-117240,2017-07-23,2017-07-28,Standard Class,CP-12340,Christine Phan,Corporate,New York City,New York,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,1970-01-01 00:00:00.000000759,1970-01-01 00:00:00.000010009,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,1970,1,1,3,1,2017,7,23,6,3,2017,7,28,4,3,False,False,True,True,False,True,False,False,True,False
CA-2017-133333,2017-09-18,2017-09-22,Standard Class,BF-11020,Tracy Blumstein,Corporate,Green Bay,Wisconsin,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",1970-01-01 00:00:00.000000760,1970-01-01 00:00:00.000054302,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000010,1970,1,1,3,1,2017,9,18,0,3,2017,9,22,4,3,False,False,True,True,False,False,False,False,True,False
CA-2015-112319,2015-08-31,2015-09-05,Standard Class,AR-10510,Andrew Roberts,Consumer,Los Angeles,California,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,1970-01-01 00:00:00.000000761,1970-01-01 00:00:00.000090004,1970-01-01 00:00:00.000000058,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000027,1970,1,1,3,1,2015,8,31,0,3,2015,9,5,5,3,False,False,True,False,False,False,False,True,True,False
CA-2017-126046,2017-11-03,2017-11-07,Standard Class,JC-16105,Julie Creighton,Corporate,Atlanta,Georgia,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,1970-01-01 00:00:00.000000762,1970-01-01 00:00:00.000030318,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000005,1970,1,1,3,1,2017,11,3,4,4,2017,11,7,1,4,False,False,True,True,False,False,True,False,True,False
CA-2015-114923,2015-02-08,2015-02-13,Standard Class,LH-17020,Lisa Hazard,Consumer,Columbus,Ohio,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,1970-01-01 00:00:00.000000763,1970-01-01 00:00:00.000043229,1970-01-01 00:00:00.000000107,1970-01-01 00:00:00.000000003,1969-12-31 23:59:59.999999974,1969,12,31,2,4,2015,2,8,6,1,2015,2,13,4,1,False,False,True,False,False,True,False,False,False,True
CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,South,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,1970-01-01 00:00:00.000000764,1970-01-01 00:00:00.000071111,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000005,1970,1,1,3,1,2014,1,13,0,1,2014,1,15,2,1,False,True,False,True,False,False,True,False,True,False
CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,1970-01-01 00:00:00.000000765,1970-01-01 00:00:00.000071111,1970-01-01 00:00:00.000000050,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000025,1970,1,1,3,1,2014,1,13,0,1,2014,1,15,2,1,False,True,False,True,False,False,True,False,True,False
CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,1970-01-01 00:00:00.000000766,1970-01-01 00:00:00.000071111,1970-01-01 00:00:00.000000646,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000258,1970,1,1,3,1,2014,1,13,0,1,2014,1,15,2,1,False,True,False,True,False,False,True,False,False,True
CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,1970-01-01 00:00:00.000000767,1970-01-01 00:00:00.000071111,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,1970,1,1,3,1,2014,1,13,0,1,2014,1,15,2,1,False,True,False,True,False,False,True,False,True,False
CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,South,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,1970-01-01 00:00:00.000000768,1970-01-01 00:00:00.000071111,1970-01-01 00:00:00.000000572,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000034,1970,1,1,3,1,2014,1,13,0,1,2014,1,15,2,1,False,True,False,True,False,False,True,False,True,False
CA-2014-106810,2014-05-14,2014-05-20,Standard Class,AJ-10795,Anthony Johnson,Corporate,Saint Petersburg,Florida,South,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,1970-01-01 00:00:00.000000769,1970-01-01 00:00:00.000033710,1970-01-01 00:00:00.000000310,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000023,1970,1,1,3,1,2014,5,14,2,2,2014,5,20,1,2,False,False,True,True,False,False,True,False,False,False
CA-2016-157245,2016-05-19,2016-05-24,Standard Class,LE-16810,Laurel Elliston,Consumer,Arlington,Virginia,South,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,1970-01-01 00:00:00.000000770,1970-01-01 00:00:00.000022204,1970-01-01 00:00:00.000000641,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000179,1970,1,1,3,1,2016,5,19,3,2,2016,5,24,1,2,False,False,True,False,False,False,True,False,False,False
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,1970-01-01 00:00:00.000000771,1970-01-01 00:00:00.000050315,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000009,1970,1,1,3,1,2017,1,30,0,1,2017,2,5,6,1,False,False,True,True,False,False,False,False,True,False
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,Central,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,1970-01-01 00:00:00.000000772,1970-01-01 00:00:00.000050315,1970-01-01 00:00:00.000000207,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000051,1970,1,1,3,1,2017,1,30,0,1,2017,2,5,6,1,False,False,True,True,False,False,False,False,False,True
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,1970-01-01 00:00:00.000000773,1970-01-01 00:00:00.000050315,1970-01-01 00:00:00.000000032,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,1970,1,1,3,1,2017,1,30,0,1,2017,2,5,6,1,False,False,True,True,False,False,False,False,True,False
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,1970-01-01 00:00:00.000000774,1970-01-01 00:00:00.000050315,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000003,1970,1,1,3,1,2017,1,30,0,1,2017,2,5,6,1,False,False,True,True,False,False,False,False,True,False
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,1970-01-01 00:00:00.000000775,1970-01-01 00:00:00.000050315,1970-01-01 00:00:00.000000040,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000010,1970,1,1,3,1,2017,1,30,0,1,2017,2,5,6,1,False,False,True,True,False,False,False,False,True,False
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",1970-01-01 00:00:00.000000776,1970-01-01 00:00:00.000050315,1970-01-01 00:00:00.000000034,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000014,1970,1,1,3,1,2017,1,30,0,1,2017,2,5,6,1,False,False,True,True,False,False,False,False,False,False
CA-2014-165974,2014-06-29,2014-07-06,Standard Class,DL-12865,Dan Lawera,Consumer,Cincinnati,Ohio,East,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",1970-01-01 00:00:00.000000777,1970-01-01 00:00:00.000045231,1970-01-01 00:00:00.000000032,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000003,1970,1,1,3,1,2014,6,29,6,2,2014,7,6,6,3,False,False,True,False,False,True,False,False,True,False
CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,San Francisco,California,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1970-01-01 00:00:00.000000778,1970-01-01 00:00:00.000094110,1970-01-01 00:00:00.000000544,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000040,1970,1,1,3,1,2015,8,21,4,3,2015,8,23,6,3,False,False,False,False,True,False,False,True,False,False
CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,San Francisco,California,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,1970-01-01 00:00:00.000000779,1970-01-01 00:00:00.000094110,1970-01-01 00:00:00.000000059,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000028,1970,1,1,3,1,2015,8,21,4,3,2015,8,23,6,3,False,False,False,False,True,False,False,True,True,False
CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,San Francisco,California,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,1970-01-01 00:00:00.000000780,1970-01-01 00:00:00.000094110,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000011,1970,1,1,3,1,2015,8,21,4,3,2015,8,23,6,3,False,False,False,False,True,False,False,True,True,False
CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,San Francisco,California,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,1970-01-01 00:00:00.000000781,1970-01-01 00:00:00.000094110,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1970,1,1,3,1,2015,8,21,4,3,2015,8,23,6,3,False,False,False,False,True,False,False,True,True,False
US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,Columbus,Ohio,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,1970-01-01 00:00:00.000000782,1970-01-01 00:00:00.000043229,1970-01-01 00:00:00.000000032,1970-01-01 00:00:00.000000005,1969-12-31 23:59:59.999999978,1969,12,31,2,4,2015,10,3,5,4,2015,10,6,1,4,False,True,False,False,False,True,False,False,True,False
US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,Columbus,Ohio,East,TEC-AC-10002167,Technology,Accessories,Easy-staple paper,1970-01-01 00:00:00.000000783,1970-01-01 00:00:00.000043229,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000002,1969-12-31 23:59:59.999999998,1969,12,31,2,4,2015,10,3,5,4,2015,10,6,1,4,False,True,False,False,False,True,False,False,False,True
US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,Columbus,Ohio,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",1970-01-01 00:00:00.000000784,1970-01-01 00:00:00.000043229,1970-01-01 00:00:00.000000035,1970-01-01 00:00:00.000000001,1969-12-31 23:59:59.999999985,1969,12,31,2,4,2015,10,3,5,4,2015,10,6,1,4,False,True,False,False,False,True,False,False,False,False
US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,Columbus,Ohio,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,1970-01-01 00:00:00.000000785,1970-01-01 00:00:00.000043229,1970-01-01 00:00:00.000000047,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970,1,1,3,1,2015,10,3,5,4,2015,10,6,1,4,False,True,False,False,False,True,False,False,False,True
CA-2015-154921,2015-05-23,2015-05-28,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbia,South Carolina,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,1970-01-01 00:00:00.000000786,1970-01-01 00:00:00.000029203,1970-01-01 00:00:00.000000186,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000087,1970,1,1,3,1,2015,5,23,5,2,2015,5,28,3,2,False,False,True,True,False,False,True,False,True,False
CA-2017-129567,2017-03-17,2017-03-21,Second Class,CL-12565,Clay Ludtke,Consumer,Lancaster,California,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,1970-01-01 00:00:00.000000787,1970-01-01 00:00:00.000093534,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000005,1970,1,1,3,1,2017,3,17,4,1,2017,3,21,1,1,False,True,False,False,False,False,False,True,True,False
CA-2015-154620,2015-12-12,2015-12-16,Standard Class,LT-17110,Liz Thompson,Consumer,Lancaster,California,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1970-01-01 00:00:00.000000788,1970-01-01 00:00:00.000093534,1970-01-01 00:00:00.000000348,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000034,1970,1,1,3,1,2015,12,12,5,4,2015,12,16,2,4,False,False,True,False,False,False,False,True,False,False
CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,1970-01-01 00:00:00.000000789,1970-01-01 00:00:00.000023223,1970-01-01 00:00:00.000000143,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000069,1970,1,1,3,1,2015,6,26,4,2,2015,6,30,1,2,False,False,True,False,False,False,True,False,True,False
CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",1970-01-01 00:00:00.000000790,1970-01-01 00:00:00.000023223,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000004,1970,1,1,3,1,2015,6,26,4,2,2015,6,30,1,2,False,False,True,False,False,False,True,False,True,False
CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,South,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",1970-01-01 00:00:00.000000791,1970-01-01 00:00:00.000023223,1970-01-01 00:00:00.000000043,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000021,1970,1,1,3,1,2015,6,26,4,2,2015,6,30,1,2,False,False,True,False,False,False,True,False,True,False
CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,South,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,1970-01-01 00:00:00.000000792,1970-01-01 00:00:00.000023223,1970-01-01 00:00:00.000000332,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000079,1970,1,1,3,1,2015,6,26,4,2,2015,6,30,1,2,False,False,True,False,False,False,True,False,False,False
CA-2016-105256,2016-05-20,2016-05-20,Same Day,JK-15730,Joe Kamberova,Consumer,Asheville,North Carolina,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1970-01-01 00:00:00.000000793,1970-01-01 00:00:00.000028806,1970-01-01 00:00:00.000001363,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000085,1970,1,1,3,1,2016,5,20,4,2,2016,5,20,4,2,True,False,False,False,False,False,True,False,False,True
CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,Erica Smith,Consumer,San Francisco,California,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,1970-01-01 00:00:00.000000794,1970-01-01 00:00:00.000094110,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000004,1970,1,1,3,1,2014,9,20,5,3,2014,9,26,4,3,False,False,True,False,False,False,False,True,True,False
CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,Erica Smith,Consumer,San Francisco,California,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",1970-01-01 00:00:00.000000795,1970-01-01 00:00:00.000094110,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000010,1970,1,1,3,1,2014,9,20,5,3,2014,9,26,4,3,False,False,True,False,False,False,False,True,True,False
CA-2017-151428,2017-09-21,2017-09-26,Standard Class,RH-19495,Rick Hansen,Consumer,Rochester,Minnesota,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,1970-01-01 00:00:00.000000796,1970-01-01 00:00:00.000055901,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000009,1970,1,1,3,1,2017,9,21,3,3,2017,9,26,1,3,False,False,True,False,False,False,False,False,True,False
CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,Rochester,New York,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,1970-01-01 00:00:00.000000797,1970-01-01 00:00:00.000014609,1970-01-01 00:00:00.000000132,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000063,1970,1,1,3,1,2015,12,24,3,4,2015,12,26,5,4,False,False,False,True,False,True,False,False,True,False
CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,Rochester,New York,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,1970-01-01 00:00:00.000000798,1970-01-01 00:00:00.000014609,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006,1970,1,1,3,1,2015,12,24,3,4,2015,12,26,5,4,False,False,False,True,False,True,False,False,True,False
CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,Rochester,New York,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,1970-01-01 00:00:00.000000799,1970-01-01 00:00:00.000014609,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000010,1970,1,1,3,1,2015,12,24,3,4,2015,12,26,5,4,False,False,False,True,False,True,False,False,True,False
CA-2015-101910,2015-11-27,2015-12-03,Standard Class,CD-11920,Carlos Daly,Consumer,Lake Elsinore,California,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",1970-01-01 00:00:00.000000800,1970-01-01 00:00:00.000092530,1970-01-01 00:00:00.000000283,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000017,1970,1,1,3,1,2015,11,27,4,4,2015,12,3,3,4,False,False,True,False,False,False,False,True,False,False
CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,Helen Wasserman,Corporate,San Diego,California,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",1970-01-01 00:00:00.000000801,1970-01-01 00:00:00.000092105,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000007,1970,1,1,3,1,2017,2,20,0,1,2017,2,23,3,1,False,False,False,True,False,False,False,True,False,False
CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,Helen Wasserman,Corporate,San Diego,California,West,TEC-PH-10001580,Technology,Phones,Easy-staple paper,1970-01-01 00:00:00.000000802,1970-01-01 00:00:00.000092105,1970-01-01 00:00:00.000000215,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000018,1970,1,1,3,1,2017,2,20,0,1,2017,2,23,3,1,False,False,False,True,False,False,False,True,False,True
CA-2016-136133,2016-08-18,2016-08-23,Second Class,HW-14935,Helen Wasserman,Corporate,New York City,New York,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,1970-01-01 00:00:00.000000803,1970-01-01 00:00:00.000010024,1970-01-01 00:00:00.000000355,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000099,1970,1,1,3,1,2016,8,18,3,3,2016,8,23,1,3,False,True,False,True,False,True,False,False,True,False
CA-2016-115504,2016-03-12,2016-03-17,Standard Class,MC-18130,Mike Caudle,Corporate,Monroe,Louisiana,South,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,1970-01-01 00:00:00.000000804,1970-01-01 00:00:00.000071203,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006,1970,1,1,3,1,2016,3,12,5,1,2016,3,17,3,1,False,False,True,True,False,False,True,False,True,False
CA-2017-135783,2017-04-22,2017-04-24,First Class,GM-14440,Gary McGarr,Consumer,San Francisco,California,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",1970-01-01 00:00:00.000000805,1970-01-01 00:00:00.000094122,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006,1970,1,1,3,1,2017,4,22,5,2,2017,4,24,0,2,False,False,False,False,False,False,False,True,False,False
CA-2014-134313,2014-11-01,2014-11-07,Standard Class,RA-19915,Russell Applegate,Consumer,Denver,Colorado,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,1970-01-01 00:00:00.000000806,1970-01-01 00:00:00.000080219,1970-01-01 00:00:00.000000043,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,1970,1,1,3,1,2014,11,1,5,4,2014,11,7,4,4,False,False,True,False,False,False,False,True,True,False
CA-2014-134313,2014-11-01,2014-11-07,Standard Class,RA-19915,Russell Applegate,Consumer,Denver,Colorado,West,TEC-PH-10001795,Technology,Phones,Easy-staple paper,1970-01-01 00:00:00.000000807,1970-01-01 00:00:00.000080219,1970-01-01 00:00:00.000001983,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000247,1970,1,1,3,1,2014,11,1,5,4,2014,11,7,4,4,False,False,True,False,False,False,False,True,False,True
CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,Allen Armold,Consumer,Omaha,Nebraska,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,1970-01-01 00:00:00.000000808,1970-01-01 00:00:00.000068104,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000011,1970,1,1,3,1,2015,2,3,1,1,2015,2,5,3,1,False,False,False,False,False,False,False,False,False,False
CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,Allen Armold,Consumer,Omaha,Nebraska,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,1970-01-01 00:00:00.000000809,1970-01-01 00:00:00.000068104,1970-01-01 00:00:00.000000149,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000050,1970,1,1,3,1,2015,2,3,1,1,2015,2,5,3,1,False,False,False,False,False,False,False,False,False,True
CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,1970-01-01 00:00:00.000000810,1970-01-01 00:00:00.000098026,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,1970,1,1,3,1,2014,10,13,0,4,2014,10,15,2,4,False,False,False,False,False,False,False,True,True,False
CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1970-01-01 00:00:00.000000811,1970-01-01 00:00:00.000098026,1970-01-01 00:00:00.000001298,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000311,1970,1,1,3,1,2014,10,13,0,4,2014,10,15,2,4,False,False,False,False,False,False,False,True,False,False
CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,1970-01-01 00:00:00.000000812,1970-01-01 00:00:00.000098026,1970-01-01 00:00:00.000000213,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000062,1970,1,1,3,1,2014,10,13,0,4,2014,10,15,2,4,False,False,False,False,False,False,False,True,True,False
CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,West,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,1970-01-01 00:00:00.000000813,1970-01-01 00:00:00.000098026,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,1970,1,1,3,1,2014,10,13,0,4,2014,10,15,2,4,False,False,False,False,False,False,False,True,False,True
CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,Pauline Johnson,Consumer,Santa Ana,California,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",1970-01-01 00:00:00.000000814,1970-01-01 00:00:00.000092704,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006,1970,1,1,3,1,2017,5,14,6,2,2017,5,14,6,2,True,False,False,False,False,False,False,True,False,False
