Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Sales_log,Sales_sqrt,Quantity_sqrt,Discount_sqrt,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
789,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,23223,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,4,0.0,69.1008,2015,6,26,4,2,2015,6,30,1,2,4.9764578422946695,11.998333217576516,2.0,0.0,False,False,True,False,False,False,True,False,True,False
790,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,23223,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.42,1,0.0,4.1634,2015,6,26,4,2,2015,6,30,1,2,2.7985001040242823,3.9268307832143723,1.0,0.0,False,False,True,False,False,False,True,False,True,False
791,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,23223,South,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",43.04,8,0.0,21.0896,2015,6,26,4,2,2015,6,30,1,2,3.785098311854479,6.56048778674269,2.8284271247461903,0.0,False,False,True,False,False,False,True,False,True,False
792,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,23223,South,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,332.94,3,0.0,79.9056,2015,6,26,4,2,2015,6,30,1,2,5.810961336120811,18.246643526961336,1.7320508075688772,0.0,False,False,True,False,False,False,True,False,False,False
793,CA-2016-105256,2016-05-20,2016-05-20,Same Day,JK-15730,Joe Kamberova,Consumer,Asheville,North Carolina,28806,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.2475,2016,5,20,4,2,2016,5,20,4,2,7.218880403160385,36.93182909090748,2.23606797749979,0.4472135954999579,True,False,False,False,False,False,True,False,False,True
794,CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,Erica Smith,Consumer,San Francisco,California,94110,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2,0.0,4.5816,2014,9,20,5,3,2014,9,26,4,3,2.3942522815198695,3.1559467676119,1.4142135623730951,0.0,False,False,True,False,False,False,False,True,True,False
795,CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,Erica Smith,Consumer,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,4,0.0,10.6428,2014,9,20,5,3,2014,9,26,4,3,3.1232455938529506,4.6604720790924175,2.0,0.0,False,False,True,False,False,False,False,True,True,False
796,CA-2017-151428,2017-09-21,2017-09-26,Standard Class,RH-19495,Rick Hansen,Consumer,Rochester,Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,7,0.0,9.8784,2017,9,21,3,3,2017,9,26,1,3,3.052112606990099,4.48998886412873,2.6457513110645907,0.0,False,False,True,False,False,False,False,False,True,False
797,CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,Rochester,New York,14609,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,132.79,7,0.0,63.7392,2015,12,24,3,4,2015,12,26,5,4,4.8962714064855275,11.52345434320803,2.6457513110645907,0.0,False,False,False,True,False,True,False,False,True,False
798,CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,Rochester,New York,14609,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96,2,0.0,6.2208,2015,12,24,3,4,2015,12,26,5,4,2.6361960973342264,3.6,1.4142135623730951,0.0,False,False,False,True,False,True,False,False,True,False
799,CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,Rochester,New York,14609,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.56,7,0.0,10.3488,2015,12,24,3,4,2015,12,26,5,4,3.1161784266298582,4.64327470649756,2.6457513110645907,0.0,False,False,False,True,False,True,False,False,True,False
800,CA-2015-101910,2015-11-27,2015-12-03,Standard Class,CD-11920,Carlos Daly,Consumer,Lake Elsinore,California,92530,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,0.2,17.745,2015,11,27,4,4,2015,12,3,3,4,5.6522084391101535,16.849925815860438,2.23606797749979,0.4472135954999579,False,False,True,False,False,False,False,True,False,False
801,CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,Helen Wasserman,Corporate,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1,0.0,7.3359,2017,2,20,0,1,2017,2,23,3,1,3.145444546782318,4.7148700936505135,1.0,0.0,False,False,False,True,False,False,False,True,False,False
802,CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,Helen Wasserman,Corporate,San Diego,California,92105,West,TEC-PH-10001580,Technology,Phones,Easy-staple paper,215.968,2,0.2,18.8972,2017,2,20,0,1,2017,2,23,3,1,5.379749877228575,14.695849754267359,1.4142135623730951,0.4472135954999579,False,False,False,True,False,False,False,True,False,True
803,CA-2016-136133,2016-08-18,2016-08-23,Second Class,HW-14935,Helen Wasserman,Corporate,New York City,New York,10024,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,355.32,9,0.0,99.4896,2016,8,18,3,3,2016,8,23,1,3,5.875829203509057,18.84993368688601,3.0,0.0,False,True,False,True,False,True,False,False,True,False
804,CA-2016-115504,2016-03-12,2016-03-17,Standard Class,MC-18130,Mike Caudle,Corporate,Monroe,Louisiana,71203,South,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,0.0,6.2208,2016,3,12,5,1,2016,3,17,3,1,2.6361960973342264,3.6,1.4142135623730951,0.0,False,False,True,True,False,False,True,False,True,False
805,CA-2017-135783,2017-04-22,2017-04-24,First Class,GM-14440,Gary McGarr,Consumer,San Francisco,California,94122,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0.0,6.2152,2017,4,22,5,2,2017,4,24,0,2,2.9590682891823996,4.27551166528639,1.4142135623730951,0.0,False,False,False,False,False,False,False,True,False,False
806,CA-2014-134313,2014-11-01,2014-11-07,Standard Class,RA-19915,Russell Applegate,Consumer,Denver,Colorado,80219,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43.176,3,0.2,4.3176,2014,11,1,5,4,2014,11,7,4,4,3.7881816551877985,6.570844694557922,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,True,True,False
807,CA-2014-134313,2014-11-01,2014-11-07,Standard Class,RA-19915,Russell Applegate,Consumer,Denver,Colorado,80219,West,TEC-PH-10001795,Technology,Phones,Easy-staple paper,1983.968,4,0.2,247.996,2014,11,1,5,4,2014,11,7,4,4,7.593358072084547,44.54175569058768,2.0,0.4472135954999579,False,False,True,False,False,False,False,True,False,True
808,CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,Allen Armold,Consumer,Omaha,Nebraska,68104,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0.0,11.076,2015,2,3,1,1,2015,2,5,3,1,3.380994674344636,5.329165037789691,1.4142135623730951,0.0,False,False,False,False,False,False,False,False,False,False
809,CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,Allen Armold,Consumer,Omaha,Nebraska,68104,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,149.97,3,0.0,50.9898,2015,2,3,1,1,2015,2,5,3,1,5.017081141579645,12.24622390780113,1.7320508075688772,0.0,False,False,False,False,False,False,False,False,False,True
810,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,98026,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52,4,0.0,3.2256,2014,10,13,0,4,2014,10,15,2,4,2.5273273656719524,3.394112549695428,2.0,0.0,False,False,False,False,False,False,False,True,True,False
811,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,98026,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1298.55,5,0.0,311.652,2014,10,13,0,4,2014,10,15,2,4,7.169773329678402,36.03539926239198,2.23606797749979,0.0,False,False,False,False,False,False,False,True,False,False
812,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,98026,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,4,0.0,62.0368,2014,10,13,0,4,2014,10,15,2,4,5.37026586586062,14.626004239025777,2.0,0.0,False,False,False,False,False,False,False,True,True,False
813,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,98026,West,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2,0.0,2.578,2014,10,13,0,4,2014,10,15,2,4,3.2876553402630266,5.0774009099144415,1.4142135623730951,0.0,False,False,False,False,False,False,False,True,False,True
814,CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,Pauline Johnson,Consumer,Santa Ana,California,92704,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0.0,6.2152,2017,5,14,6,2,2017,5,14,6,2,2.9590682891823996,4.27551166528639,1.4142135623730951,0.0,True,False,False,False,False,False,False,True,False,False
815,CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,Pauline Johnson,Consumer,Santa Ana,California,92704,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0.0,601.9699,2017,5,14,6,2,2017,5,14,6,2,7.244891580777543,37.41563844169975,2.6457513110645907,0.0,True,False,False,False,False,False,False,True,False,True
816,CA-2015-106565,2015-03-20,2015-03-23,First Class,BW-11110,Bart Watters,Corporate,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.8832,2015,3,20,4,1,2015,3,23,0,1,3.9672684796541247,7.2,2.8284271247461903,0.0,False,False,False,True,False,False,False,False,True,False
817,CA-2016-149370,2016-09-15,2016-09-19,Standard Class,DB-13210,Dean Braden,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,5.344,1,0.2,1.8704,2016,9,15,3,3,2016,9,19,0,3,1.8475094843325468,2.3117093242879823,1.0,0.4472135954999579,False,False,True,False,False,True,False,False,True,False
818,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,41.472,8,0.2,14.5152,2014,6,28,5,2,2014,7,2,2,3,3.7488450352813705,6.439875775199394,2.8284271247461903,0.4472135954999579,False,False,True,False,False,True,False,False,True,False
819,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.168,3,0.7,-2.4288,2014,6,28,5,2,2014,7,2,2,3,1.4274363044510658,1.7798876369029593,1.7320508075688772,0.8366600265340756,False,False,True,False,False,True,False,False,True,False
820,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1228.465,5,0.3,0.0,2014,6,28,5,2,2014,7,2,2,3,7.1143343943946125,35.049465045846276,2.23606797749979,0.5477225575051661,False,False,True,False,False,True,False,False,False,False
821,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,31.086,3,0.7,-22.7964,2014,6,28,5,2,2014,7,2,2,3,3.468419797928884,5.575482041940409,1.7320508075688772,0.8366600265340756,False,False,True,False,False,True,False,False,True,False
822,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,4,0.2,117.432,2014,6,28,5,2,2014,7,2,2,3,5.818657582682612,18.317205026968498,2.0,0.4472135954999579,False,False,True,False,False,True,False,False,True,False
823,CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,Toby Ritter,Consumer,Belleville,New Jersey,7109,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0.0,71.991,2017,6,20,1,2,2017,6,27,1,2,5.484672444414411,15.490965108733542,1.7320508075688772,0.0,False,False,True,False,False,True,False,False,False,True
824,CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,Toby Ritter,Consumer,Belleville,New Jersey,7109,East,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2,0.0,4.8118,2017,6,20,1,2,2017,6,27,1,2,2.3813962734183356,3.1336879231984796,1.4142135623730951,0.0,False,False,True,False,False,True,False,False,True,False
825,US-2014-102071,2014-05-09,2014-05-15,Standard Class,PG-18820,Patrick Gardner,Consumer,San Francisco,California,94110,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,0.0,4.068,2014,5,9,4,2,2014,5,15,3,2,4.231203744939298,8.23407554009556,2.0,0.0,False,False,True,False,False,False,False,True,False,True
826,US-2014-102071,2014-05-09,2014-05-15,Standard Class,PG-18820,Patrick Gardner,Consumer,San Francisco,California,94110,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0.0,40.3128,2014,5,9,4,2,2014,5,15,3,2,5.129721184372558,12.960324070022324,1.7320508075688772,0.0,False,False,True,False,False,False,False,True,False,True
827,CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,Lakeville,Minnesota,55044,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35.0,7,0.0,16.8,2017,8,21,0,3,2017,8,28,0,3,3.58351893845611,5.916079783099616,2.6457513110645907,0.0,False,False,True,False,False,False,False,False,True,False
828,CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,Lakeville,Minnesota,55044,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24,4,0.0,10.7996,2017,8,21,0,3,2017,8,28,0,3,3.643882088183201,6.102458520956943,2.0,0.0,False,False,True,False,False,False,False,False,True,False
829,CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,Lakeville,Minnesota,55044,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0.0,7.4872,2017,8,21,0,3,2017,8,28,0,3,2.7899373605743945,3.9089640571384128,1.4142135623730951,0.0,False,False,True,False,False,False,False,False,True,False
830,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,Florence,Kentucky,41042,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96,2,0.0,90.588,2017,6,16,4,2,2017,6,21,2,2,5.713600783593539,17.376996288196644,1.4142135623730951,0.0,False,True,False,False,False,False,True,False,False,False
831,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,Florence,Kentucky,41042,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,3,0.0,50.5848,2017,6,16,4,2,2017,6,21,2,2,5.2021368080740675,13.440982106974177,1.7320508075688772,0.0,False,True,False,False,False,False,True,False,True,False
832,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,Florence,Kentucky,41042,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,0.0,51.8346,2017,6,16,4,2,2017,6,21,2,2,5.262586556592238,13.855684753919597,1.4142135623730951,0.0,False,True,False,False,False,False,True,False,False,True
833,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,Florence,Kentucky,41042,South,TEC-PH-10002085,Technology,Phones,Clarity 53712,65.99,1,0.0,17.1574,2017,6,16,4,2,2017,6,21,2,2,4.204543354520176,8.123422923866515,1.0,0.0,False,True,False,False,False,False,True,False,False,True
834,CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,Tampa,Florida,33614,South,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,35.216,2,0.2,2.6412,2016,7,23,5,3,2016,7,27,2,3,3.5895010101336573,5.93430703620903,1.4142135623730951,0.4472135954999579,False,False,True,True,False,False,True,False,True,False
835,CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,Tampa,Florida,33614,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,0.2,6.5164,2016,7,23,5,3,2016,7,27,2,3,3.2066412871998584,4.867853736504416,1.4142135623730951,0.4472135954999579,False,False,True,True,False,False,True,False,True,False
836,CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,Tampa,Florida,33614,South,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.475,1,0.5,-111.4995,2016,7,23,5,3,2016,7,27,2,3,5.5852804305752,16.29340357322558,1.0,0.7071067811865476,False,False,True,True,False,False,True,False,False,True
837,US-2014-115987,2014-09-08,2014-09-13,Second Class,LH-17020,Lisa Hazard,Consumer,Tyler,Texas,75701,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,51.184,4,0.8,-79.3352,2014,9,8,0,3,2014,9,13,5,3,3.954775934493795,7.154299406650521,2.0,0.8944271909999159,False,True,False,False,False,False,False,False,True,False
838,US-2017-156083,2017-11-04,2017-11-11,Standard Class,JL-15175,James Lanier,Home Office,Columbia,Tennessee,38401,South,OFF-PA-10001560,Office Supplies,Paper,Easy-staple paper,9.664,2,0.2,3.2616,2017,11,4,5,4,2017,11,11,5,4,2.3668735828764076,3.1086974764360717,1.4142135623730951,0.4472135954999579,False,False,True,False,True,False,True,False,True,False
839,US-2016-137547,2016-03-07,2016-03-12,Standard Class,EB-13705,Ed Braxton,Corporate,Fort Worth,Texas,76106,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,3,0.2,1.5804,2016,3,7,0,1,2016,3,12,5,1,3.094309836914985,4.590424816942328,1.7320508075688772,0.4472135954999579,False,False,True,True,False,False,False,False,False,True
840,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,New York City,New York,10035,East,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,0.0,16.3215,2015,11,20,4,4,2015,11,25,2,4,4.118223836012044,7.774959806970066,1.7320508075688772,0.0,False,False,True,True,False,True,False,False,True,False
841,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,New York City,New York,10035,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,11.52,4,0.0,3.3408,2015,11,20,4,4,2015,11,25,2,4,2.5273273656719524,3.394112549695428,2.0,0.0,False,False,True,True,False,True,False,False,True,False
842,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,New York City,New York,10035,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.048,4,0.2,9.3024,2015,11,20,4,4,2015,11,25,2,4,5.231365268408737,13.63994134884751,2.0,0.4472135954999579,False,False,True,True,False,True,False,False,False,False
843,CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,Los Angeles,California,90036,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,37.44,4,0.2,11.7,2016,11,7,0,4,2016,11,9,2,4,3.6490985841020915,6.118823416311342,2.0,0.4472135954999579,False,False,False,True,False,False,False,True,True,False
844,CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,Los Angeles,California,90036,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,4,0.2,8.7672,2016,11,7,0,4,2016,11,9,2,4,3.3313469997610747,5.193842508201418,2.0,0.4472135954999579,False,False,False,True,False,False,False,True,True,False
845,CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,Los Angeles,California,90036,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,11.36,2,0.0,3.2944,2016,11,7,0,4,2016,11,9,2,4,2.514465452029545,3.370459909270543,1.4142135623730951,0.0,False,False,False,True,False,False,False,True,True,False
846,CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,Los Angeles,California,90036,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,2,0.0,6.8714,2016,11,7,0,4,2016,11,9,2,4,2.7485521444115397,3.823610858861032,1.4142135623730951,0.0,False,False,False,True,False,False,False,True,True,False
847,CA-2015-114300,2015-10-13,2015-10-17,Standard Class,AF-10885,Art Foster,Consumer,Louisville,Kentucky,40214,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,83.72,7,0.0,23.4416,2015,10,13,1,4,2015,10,17,5,4,4.439351701293151,9.1498633869583,2.6457513110645907,0.0,False,False,True,False,False,False,True,False,False,True
848,CA-2015-114300,2015-10-13,2015-10-17,Standard Class,AF-10885,Art Foster,Consumer,Louisville,Kentucky,40214,South,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,287.94,3,0.0,77.7438,2015,10,13,1,4,2015,10,17,5,4,5.666219054101235,16.968794889443387,1.7320508075688772,0.0,False,False,True,False,False,False,True,False,False,False
849,CA-2017-107503,2017-01-01,2017-01-06,Standard Class,GA-14725,Guy Armstrong,Consumer,Lorain,Ohio,44052,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",48.896,4,0.2,8.5568,2017,1,1,6,1,2017,1,6,4,1,3.9099408392238213,6.99256748269189,2.0,0.4472135954999579,False,False,True,False,False,True,False,False,False,False
850,CA-2014-107755,2014-02-07,2014-02-12,Standard Class,CK-12760,Cyma Kinney,Corporate,Linden,New Jersey,7036,East,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,115.36,7,0.0,49.6048,2014,2,7,4,1,2014,2,12,2,1,4.756688833627001,10.740577265678041,2.6457513110645907,0.0,False,False,True,True,False,True,False,False,False,True
851,CA-2016-152534,2016-06-20,2016-06-25,Second Class,DP-13105,Dave Poirier,Corporate,Salinas,California,93905,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,5.16,2,0.0,1.3416,2016,6,20,0,2,2016,6,25,5,2,1.8180767775454285,2.2715633383201093,1.4142135623730951,0.0,False,True,False,True,False,False,False,True,True,False
852,CA-2016-152534,2016-06-20,2016-06-25,Second Class,DP-13105,Dave Poirier,Corporate,Salinas,California,93905,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,38.88,6,0.0,18.6624,2016,6,20,0,2,2016,6,25,5,2,3.6858749450936377,6.235382907247958,2.449489742783178,0.0,False,True,False,True,False,False,False,True,True,False
853,CA-2016-113747,2016-05-28,2016-06-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,Jackson,Mississippi,39212,South,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,6,0.0,50.1876,2016,5,28,5,2,2016,6,4,5,2,5.230466699639862,13.633781573723411,2.449489742783178,0.0,False,False,True,False,False,False,True,False,True,False
854,CA-2016-123274,2016-02-19,2016-02-24,Standard Class,GT-14710,Greg Tran,Consumer,New York City,New York,10035,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0.0,14.6718,2016,2,19,4,1,2016,2,24,2,1,3.8168328184243974,6.667833231267861,1.4142135623730951,0.0,False,False,True,False,False,True,False,False,False,False
855,CA-2016-123274,2016-02-19,2016-02-24,Standard Class,GT-14710,Greg Tran,Consumer,New York City,New York,10035,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0.0,9.7176,2016,2,19,4,1,2016,2,24,2,1,5.496922293415092,15.586532648411577,1.7320508075688772,0.0,False,False,True,False,False,True,False,False,True,False
856,CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,New York City,New York,10035,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,2,0.0,18.7812,2014,8,3,6,3,2014,8,8,4,3,3.7125959807312525,6.321392251711643,1.4142135623730951,0.0,False,False,True,False,False,True,False,False,True,False
857,CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,New York City,New York,10035,East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,102.3,10,0.0,26.598,2014,8,3,6,3,2014,8,8,4,3,4.637637376125593,10.114346246792227,3.1622776601683795,0.0,False,False,True,False,False,True,False,False,True,False
858,CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,New York City,New York,10035,East,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,2,0.0,5.7672,2014,8,3,6,3,2014,8,8,4,3,3.1072736482868986,4.621688003316537,1.4142135623730951,0.0,False,False,True,False,False,True,False,False,True,False
859,CA-2017-161984,2017-04-10,2017-04-15,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,New Brunswick,New Jersey,8901,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0.0,3.5767,2017,4,10,0,2,2017,4,15,5,2,2.152924318439639,2.7586228448267445,1.0,0.0,False,False,True,False,True,True,False,False,True,False
