Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Row ID,Postal Code,Sales,Quantity,Discount,Profit
CA-2017-126074,2017-10-02,2017-10-06,Standard Class,RF-19735,Roland Fjeld,Consumer,Trenton,Michigan,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,750.0,48183.0,58.05,3.0,0.0,26.703
CA-2017-126074,2017-10-02,2017-10-06,Standard Class,RF-19735,Roland Fjeld,Consumer,Trenton,Michigan,Central,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,751.0,48183.0,157.74,11.0,0.0,56.7864
CA-2017-126074,2017-10-02,2017-10-06,Standard Class,RF-19735,Roland Fjeld,Consumer,Trenton,Michigan,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",752.0,48183.0,56.98,7.0,0.0,22.792
CA-2017-126074,2017-10-02,2017-10-06,Standard Class,RF-19735,Roland Fjeld,Consumer,Trenton,Michigan,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,753.0,48183.0,2.88,1.0,0.0,1.4112
CA-2016-110499,2016-04-07,2016-04-09,First Class,YC-21895,Yoseph Carroll,Corporate,San Francisco,California,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,754.0,94110.0,1199.976,3.0,0.2,374.9925
CA-2015-135272,2015-12-07,2015-12-12,Standard Class,MS-17830,Melanie Seite,Consumer,Los Angeles,California,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,755.0,90036.0,79.92,4.0,0.0,28.7712
CA-2016-140928,2016-09-18,2016-09-22,Standard Class,NB-18655,Nona Balk,Corporate,Jacksonville,Florida,South,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,756.0,32216.0,383.438,4.0,0.45,-167.3184
CA-2014-106803,2014-12-29,2015-01-02,Standard Class,DC-13285,Debra Catini,Consumer,Cottage Grove,Minnesota,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,757.0,55016.0,24.56,2.0,0.0,6.8768
CA-2014-106803,2014-12-29,2015-01-02,Standard Class,DC-13285,Debra Catini,Consumer,Cottage Grove,Minnesota,Central,TEC-AC-10001267,Technology,Accessories,Easy-staple paper,758.0,55016.0,119.8,4.0,0.0,47.92
CA-2017-117240,2017-07-23,2017-07-28,Standard Class,CP-12340,Christine Phan,Corporate,New York City,New York,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,759.0,10009.0,13.128,3.0,0.2,4.2666
CA-2017-133333,2017-09-18,2017-09-22,Standard Class,BF-11020,Tracy Blumstein,Corporate,Green Bay,Wisconsin,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",760.0,54302.0,22.72,4.0,0.0,10.224
CA-2015-112319,2015-08-31,2015-09-05,Standard Class,AR-10510,Andrew Roberts,Consumer,Los Angeles,California,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,761.0,90004.0,58.32,9.0,0.0,27.9936
CA-2017-126046,2017-11-03,2017-11-07,Standard Class,JC-16105,Julie Creighton,Corporate,Atlanta,Georgia,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,762.0,30318.0,12.39,3.0,0.0,5.6994
CA-2015-114923,2015-02-08,2015-02-13,Standard Class,LH-17020,Lisa Hazard,Consumer,Columbus,Ohio,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,763.0,43229.0,107.982,3.0,0.4,-26.9955
CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,South,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,764.0,71111.0,11.36,2.0,0.0,5.3392
CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,765.0,71111.0,50.94,3.0,0.0,25.47
CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,766.0,71111.0,646.74,6.0,0.0,258.696
CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,767.0,71111.0,5.64,3.0,0.0,2.7072
CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,South,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,768.0,71111.0,572.58,6.0,0.0,34.3548
CA-2014-106810,2014-05-14,2014-05-20,Standard Class,AJ-10795,Anthony Johnson,Corporate,Saint Petersburg,Florida,South,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,769.0,33710.0,310.88,2.0,0.2,23.316
CA-2016-157245,2016-05-19,2016-05-24,Standard Class,LE-16810,Laurel Elliston,Consumer,Arlington,Virginia,South,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.0,22204.0,641.96,2.0,0.0,179.7488
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,771.0,50315.0,18.28,2.0,0.0,9.14
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,Central,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,772.0,50315.0,207.0,3.0,0.0,51.75
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,773.0,50315.0,32.35,5.0,0.0,16.175
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,774.0,50315.0,7.71,1.0,0.0,3.4695
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,775.0,50315.0,40.3,2.0,0.0,10.881
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",776.0,50315.0,34.58,7.0,0.0,14.5236
CA-2014-165974,2014-06-29,2014-07-06,Standard Class,DL-12865,Dan Lawera,Consumer,Cincinnati,Ohio,East,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",777.0,45231.0,32.76,7.0,0.2,3.6855
CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,San Francisco,California,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,778.0,94110.0,544.008,3.0,0.2,40.8006
CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,San Francisco,California,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,779.0,94110.0,59.94,3.0,0.0,28.1718
CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,San Francisco,California,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,780.0,94110.0,23.92,4.0,0.0,11.7208
CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,San Francisco,California,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,781.0,94110.0,4.28,1.0,0.0,1.926
US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,Columbus,Ohio,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,782.0,43229.0,32.07,5.0,0.7,-22.449
US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,Columbus,Ohio,East,TEC-AC-10002167,Technology,Accessories,Easy-staple paper,783.0,43229.0,24.0,2.0,0.2,-2.7
US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,Columbus,Ohio,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",784.0,43229.0,35.49,1.0,0.5,-15.6156
US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,Bryan Mills,Consumer,Columbus,Ohio,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,785.0,43229.0,47.984,2.0,0.2,0.5998
CA-2015-154921,2015-05-23,2015-05-28,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbia,South Carolina,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,786.0,29203.0,186.69,3.0,0.0,87.7443
CA-2017-129567,2017-03-17,2017-03-21,Second Class,CL-12565,Clay Ludtke,Consumer,Lancaster,California,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,787.0,93534.0,17.456,2.0,0.2,5.8914
CA-2015-154620,2015-12-12,2015-12-16,Standard Class,LT-17110,Liz Thompson,Consumer,Lancaster,California,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",788.0,93534.0,348.928,2.0,0.2,34.8928
CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,789.0,23223.0,143.96,4.0,0.0,69.1008
CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",790.0,23223.0,15.42,1.0,0.0,4.1634
CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,South,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",791.0,23223.0,43.04,8.0,0.0,21.0896
CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,South,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,792.0,23223.0,332.94,3.0,0.0,79.9056
CA-2016-105256,2016-05-20,2016-05-20,Same Day,JK-15730,Joe Kamberova,Consumer,Asheville,North Carolina,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,793.0,28806.0,1363.96,5.0,0.2,85.2475
CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,Erica Smith,Consumer,San Francisco,California,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,794.0,94110.0,9.96,2.0,0.0,4.5816
CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,Erica Smith,Consumer,San Francisco,California,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",795.0,94110.0,21.72,4.0,0.0,10.6428
CA-2017-151428,2017-09-21,2017-09-26,Standard Class,RH-19495,Rick Hansen,Consumer,Rochester,Minnesota,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,796.0,55901.0,20.16,7.0,0.0,9.8784
CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,Rochester,New York,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,797.0,14609.0,132.79,7.0,0.0,63.7392
CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,Rochester,New York,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,798.0,14609.0,12.96,2.0,0.0,6.2208
CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,Rochester,New York,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,799.0,14609.0,21.56,7.0,0.0,10.3488
CA-2015-101910,2015-11-27,2015-12-03,Standard Class,CD-11920,Carlos Daly,Consumer,Lake Elsinore,California,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",800.0,92530.0,283.92,5.0,0.2,17.745
CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,Helen Wasserman,Corporate,San Diego,California,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",801.0,92105.0,22.23,1.0,0.0,7.3359
CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,Helen Wasserman,Corporate,San Diego,California,West,TEC-PH-10001580,Technology,Phones,Easy-staple paper,802.0,92105.0,215.968,2.0,0.2,18.8972
CA-2016-136133,2016-08-18,2016-08-23,Second Class,HW-14935,Helen Wasserman,Corporate,New York City,New York,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,803.0,10024.0,355.32,9.0,0.0,99.4896
CA-2016-115504,2016-03-12,2016-03-17,Standard Class,MC-18130,Mike Caudle,Corporate,Monroe,Louisiana,South,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,804.0,71203.0,12.96,2.0,0.0,6.2208
CA-2017-135783,2017-04-22,2017-04-24,First Class,GM-14440,Gary McGarr,Consumer,San Francisco,California,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",805.0,94122.0,18.28,2.0,0.0,6.2152
CA-2014-134313,2014-11-01,2014-11-07,Standard Class,RA-19915,Russell Applegate,Consumer,Denver,Colorado,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,806.0,80219.0,43.176,3.0,0.2,4.3176
CA-2014-134313,2014-11-01,2014-11-07,Standard Class,RA-19915,Russell Applegate,Consumer,Denver,Colorado,West,TEC-PH-10001795,Technology,Phones,Easy-staple paper,807.0,80219.0,1983.968,4.0,0.2,247.996
CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,Allen Armold,Consumer,Omaha,Nebraska,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,808.0,68104.0,28.4,2.0,0.0,11.076
CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,Allen Armold,Consumer,Omaha,Nebraska,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,809.0,68104.0,149.97,3.0,0.0,50.9898
CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,810.0,98026.0,11.52,4.0,0.0,3.2256
CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",811.0,98026.0,1298.55,5.0,0.0,311.652
CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,812.0,98026.0,213.92,4.0,0.0,62.0368
CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,West,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,813.0,98026.0,25.78,2.0,0.0,2.578
CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,Pauline Johnson,Consumer,Santa Ana,California,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",814.0,92704.0,18.28,2.0,0.0,6.2152
CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,Pauline Johnson,Consumer,Santa Ana,California,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,815.0,92704.0,1399.93,7.0,0.0,601.9699
CA-2015-106565,2015-03-20,2015-03-23,First Class,BW-11110,Bart Watters,Corporate,Milwaukee,Wisconsin,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,816.0,53209.0,51.84,8.0,0.0,24.8832
CA-2016-149370,2016-09-15,2016-09-19,Standard Class,DB-13210,Dean Braden,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,817.0,19140.0,5.344,1.0,0.2,1.8704
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,818.0,19140.0,41.472,8.0,0.2,14.5152
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,819.0,19140.0,3.168,3.0,0.7,-2.4288
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,820.0,19140.0,1228.465,5.0,0.3,0.0
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,821.0,19140.0,31.086,3.0,0.7,-22.7964
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,822.0,19140.0,335.52,4.0,0.2,117.432
CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,Toby Ritter,Consumer,Belleville,New Jersey,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,823.0,7109.0,239.97,3.0,0.0,71.991
CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,Toby Ritter,Consumer,Belleville,New Jersey,East,OFF-LA-10003223,Office Supplies,Labels,Avery 508,824.0,7109.0,9.82,2.0,0.0,4.8118
US-2014-102071,2014-05-09,2014-05-15,Standard Class,PG-18820,Patrick Gardner,Consumer,San Francisco,California,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,825.0,94110.0,67.8,4.0,0.0,4.068
US-2014-102071,2014-05-09,2014-05-15,Standard Class,PG-18820,Patrick Gardner,Consumer,San Francisco,California,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,826.0,94110.0,167.97,3.0,0.0,40.3128
CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,Lakeville,Minnesota,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,827.0,55044.0,35.0,7.0,0.0,16.8
CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,Lakeville,Minnesota,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,828.0,55044.0,37.24,4.0,0.0,10.7996
CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,Lakeville,Minnesota,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,829.0,55044.0,15.28,2.0,0.0,7.4872
CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,Florence,Kentucky,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",830.0,41042.0,301.96,2.0,0.0,90.588
CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,Florence,Kentucky,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",831.0,41042.0,180.66,3.0,0.0,50.5848
CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,Florence,Kentucky,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,832.0,41042.0,191.98,2.0,0.0,51.8346
CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,Florence,Kentucky,South,TEC-PH-10002085,Technology,Phones,Clarity 53712,833.0,41042.0,65.99,1.0,0.0,17.1574
CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,Tampa,Florida,South,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,834.0,33614.0,35.216,2.0,0.2,2.6412
CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,Tampa,Florida,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",835.0,33614.0,23.696,2.0,0.2,6.5164
CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,Tampa,Florida,South,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,836.0,33614.0,265.475,1.0,0.5,-111.4995
US-2014-115987,2014-09-08,2014-09-13,Second Class,LH-17020,Lisa Hazard,Consumer,Tyler,Texas,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,837.0,75701.0,51.184,4.0,0.8,-79.3352
US-2017-156083,2017-11-04,2017-11-11,Standard Class,JL-15175,James Lanier,Home Office,Columbia,Tennessee,South,OFF-PA-10001560,Office Supplies,Paper,Easy-staple paper,838.0,38401.0,9.664,2.0,0.2,3.2616
US-2016-137547,2016-03-07,2016-03-12,Standard Class,EB-13705,Ed Braxton,Corporate,Fort Worth,Texas,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,839.0,76106.0,21.072,3.0,0.2,1.5804
CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,New York City,New York,East,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,840.0,10035.0,60.45,3.0,0.0,16.3215
CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,New York City,New York,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,841.0,10035.0,11.52,4.0,0.0,3.3408
CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,New York City,New York,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,842.0,10035.0,186.048,4.0,0.2,9.3024
CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,Los Angeles,California,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,843.0,90036.0,37.44,4.0,0.2,11.7
CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,Los Angeles,California,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,844.0,90036.0,26.976,4.0,0.2,8.7672
CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,Los Angeles,California,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,845.0,90036.0,11.36,2.0,0.0,3.2944
CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,Los Angeles,California,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,846.0,90036.0,14.62,2.0,0.0,6.8714
CA-2015-114300,2015-10-13,2015-10-17,Standard Class,AF-10885,Art Foster,Consumer,Louisville,Kentucky,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,847.0,40214.0,83.72,7.0,0.0,23.4416
CA-2015-114300,2015-10-13,2015-10-17,Standard Class,AF-10885,Art Foster,Consumer,Louisville,Kentucky,South,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,848.0,40214.0,287.94,3.0,0.0,77.7438
CA-2017-107503,2017-01-01,2017-01-06,Standard Class,GA-14725,Guy Armstrong,Consumer,Lorain,Ohio,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",849.0,44052.0,48.896,4.0,0.2,8.5568
CA-2014-107755,2014-02-07,2014-02-12,Standard Class,CK-12760,Cyma Kinney,Corporate,Linden,New Jersey,East,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,850.0,7036.0,115.36,7.0,0.0,49.6048
CA-2016-152534,2016-06-20,2016-06-25,Second Class,DP-13105,Dave Poirier,Corporate,Salinas,California,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,851.0,93905.0,5.16,2.0,0.0,1.3416
CA-2016-152534,2016-06-20,2016-06-25,Second Class,DP-13105,Dave Poirier,Corporate,Salinas,California,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,852.0,93905.0,38.88,6.0,0.0,18.6624
CA-2016-113747,2016-05-28,2016-06-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,Jackson,Mississippi,South,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",853.0,39212.0,185.88,6.0,0.0,50.1876
CA-2016-123274,2016-02-19,2016-02-24,Standard Class,GT-14710,Greg Tran,Consumer,New York City,New York,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",854.0,10035.0,44.46,2.0,0.0,14.6718
CA-2016-123274,2016-02-19,2016-02-24,Standard Class,GT-14710,Greg Tran,Consumer,New York City,New York,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,855.0,10035.0,242.94,3.0,0.0,9.7176
CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,New York City,New York,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,856.0,10035.0,39.96,2.0,0.0,18.7812
CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,New York City,New York,East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,857.0,10035.0,102.3,10.0,0.0,26.598
CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,New York City,New York,East,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,858.0,10035.0,21.36,2.0,0.0,5.7672
