Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Row ID_sqrt,Row ID_reciprocal,Postal Code_sqrt,Postal Code_reciprocal,Sales_log,Sales_sqrt,Sales_reciprocal,Quantity_log,Quantity_sqrt,Quantity_reciprocal,Discount_log,Discount_sqrt,Discount_reciprocal,Profit_log,Profit_sqrt,Profit_reciprocal,Row ID_binned,Postal Code_binned,Sales_binned,Quantity_binned,Discount_binned,Profit_binned
888,CA-2017-150707,2017-10-14,2017-10-19,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",37.66,7,0.0,18.4534,2017,10,14,5,4,2017,10,19,3,4,False,False,True,False,True,True,False,False,True,False,29.79932885150268,0.0011261261261261261,145.06550244630873,4.7519482988025094e-05,3.654805473780185,6.136774397026503,0.026553372278279343,2.0794415416798357,2.6457513110645907,0.14285714285714285,0.0,0.0,,2.9680218619854006,4.295742077918552,0.05419055566995785,3,1,1,3,0,2
889,CA-2014-104976,2014-12-09,2014-12-16,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,34.68,6,0.0,16.9932,2014,12,9,1,4,2014,12,16,1,4,False,False,True,True,False,False,False,True,True,False,29.816103031751148,0.0011248593925759281,306.7930898830676,1.0624508616476488e-05,3.5745903077118086,5.888972745734183,0.02883506343713956,1.9459101490553132,2.449489742783178,0.16666666666666666,0.0,0.0,,2.8899939087423854,4.122280922013928,0.05884706823906032,3,3,1,3,0,2
890,CA-2017-132934,2017-06-20,2017-06-26,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,149.95,5,0.0,14.995,2017,6,20,1,2,2017,6,26,0,2,False,False,True,False,False,True,False,False,False,True,29.832867780352597,0.0011235955056179776,103.92785959500947,9.258401999814833e-05,5.016948656152848,12.24540730233176,0.0066688896298766264,1.791759469228055,2.23606797749979,0.2,0.0,0.0,,2.7722761734014814,3.8723377951826463,0.06668889629876626,3,0,2,2,0,2
891,CA-2017-132934,2017-06-20,2017-06-26,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006,2017,6,20,1,2,2017,6,26,0,2,False,False,True,False,False,True,False,False,True,False,29.8496231131986,0.001122334455667789,103.92785959500947,9.258401999814833e-05,3.957225790258975,7.163239490621544,0.019488618646710323,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,2.9755601780128242,4.312841290842964,0.05376170661161468,3,0,1,1,0,2
892,CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,1,0.0,2.043,2017,6,26,0,2,2017,6,27,1,2,False,False,False,False,True,False,False,False,True,False,29.866369046136157,0.0011210762331838565,219.60646620716795,2.073527277251332e-05,1.7119945007591924,2.130727575266252,0.22026431718061673,0.6931471805599453,1.0,1.0,0.0,0.0,,1.112843870914834,1.4293355099485916,0.4894762604013705,3,1,0,0,0,1
893,CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,4,0.0,5.4128,2017,6,26,0,2,2017,6,27,1,2,False,False,False,False,True,False,False,False,True,False,29.88310559496787,0.0011198208286674132,219.60646620716795,2.073527277251332e-05,2.8284963541780774,3.9899874686520005,0.06281407035175879,1.6094379124341003,2.0,0.25,0.0,0.0,,1.8582959930282992,2.3265424990745385,0.18474726574046704,3,1,0,2,0,1
894,CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8,0.0,135.98,2017,6,26,0,2,2017,6,27,1,2,False,False,False,False,True,False,False,False,False,True,29.899832775452108,0.0011185682326621924,219.60646620716795,2.073527277251332e-05,6.30063899489786,23.32209253047419,0.001838505662597441,2.1972245773362196,2.8284271247461903,0.125,0.0,0.0,,4.919834929769759,11.661046265237095,0.007354022650389764,3,1,3,3,0,3
895,CA-2016-105494,2016-11-10,2016-11-12,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,155.82,7,0.0,42.0714,2016,11,10,3,4,2016,11,12,5,4,False,False,False,True,False,False,False,True,True,False,29.916550603303182,0.0011173184357541898,306.7930898830676,1.0624508616476488e-05,5.055098650802776,12.482788150088906,0.006417661404184315,2.0794415416798357,2.6457513110645907,0.14285714285714285,0.0,0.0,,3.76285920376179,6.48624698882181,0.02376911631179376,3,3,2,3,0,3
896,CA-2016-105494,2016-11-10,2016-11-12,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,70.008,3,0.2,24.5028,2016,11,10,3,4,2016,11,12,5,4,False,False,False,True,False,False,False,True,True,False,29.93325909419153,0.0011160714285714285,306.7930898830676,1.0624508616476488e-05,4.262792546750183,8.367078343125513,0.01428408181922066,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,3.2387882500579397,4.950030302937549,0.04081166234063046,3,3,2,1,0,2
897,CA-2016-140634,2016-10-03,2016-10-06,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Houston,Texas,77095,Central,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,15.648,2,0.2,5.0856,2016,10,3,0,4,2016,10,6,3,4,False,True,False,False,False,False,False,False,True,False,29.949958263743873,0.0011148272017837235,277.6598638622442,1.2971009793112393e-05,2.8122900890913334,3.955755300824357,0.06390593047034765,1.0986122886681098,1.4142135623730951,0.5,0.18232155679395465,0.4472135954999579,5.0,1.8059253247009543,2.25512749085279,0.1966336322164543,3,2,0,0,0,1
898,CA-2014-144407,2014-09-09,2014-09-15,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,7,0.0,51.8,2014,9,9,1,3,2014,9,15,0,3,False,False,True,False,False,False,False,False,True,False,29.966648127543394,0.0011135857461024498,219.60646620716795,2.073527277251332e-05,4.650143551630823,10.178408519999577,0.009652509652509652,2.0794415416798357,2.6457513110645907,0.14285714285714285,0.0,0.0,,3.966511190712216,7.197221686178632,0.019305019305019305,3,1,2,3,0,3
899,CA-2017-160983,2017-10-29,2017-10-31,Second Class,GB-14530,George Bell,Corporate,United States,Auburn,New York,13021,East,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,46.96,8,0.0,22.5408,2017,10,29,6,4,2017,10,31,1,4,False,True,False,True,False,True,False,False,True,False,29.9833287011299,0.0011123470522803114,114.10959644131601,7.679901697258276e-05,3.8703673301593136,6.8527366796047255,0.02129471890971039,2.1972245773362196,2.8284271247461903,0.125,0.0,0.0,,3.1587350859615455,4.747715239986492,0.044363997728563316,3,0,1,3,0,2
900,US-2016-114622,2016-04-10,2016-04-12,First Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,2,0.7,-6.5296,2016,4,10,6,2,2016,4,12,1,2,False,False,False,True,False,True,False,False,True,False,30.0,0.0011111111111111111,213.31432206956944,2.197657297321056e-05,2.29293871594224,2.9839571042493223,0.11230907457322552,1.0986122886681098,1.4142135623730951,0.5,0.5306282510621704,0.8366600265340756,1.4285714285714286,0.0,0.0,-0.15314873805439844,3,1,0,0,1,0
901,CA-2017-150959,2017-11-11,2017-11-13,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,5,0.2,3.393,2017,11,11,5,4,2017,11,13,0,4,False,False,False,False,False,False,False,False,True,False,30.01666203960727,0.0011098779134295228,273.9397744030611,1.332569326919233e-05,2.437115985951652,3.2310988842807022,0.09578544061302682,1.791759469228055,2.23606797749979,0.2,0.18232155679395465,0.4472135954999579,5.0,1.4800123649936425,1.8420097719610502,0.29472443265546716,3,2,0,2,0,1
902,CA-2017-150959,2017-11-11,2017-11-13,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.336,4,0.8,-32.088,2017,11,11,5,4,2017,11,13,0,4,False,False,False,False,False,False,False,False,True,False,30.033314835362415,0.0011086474501108647,273.9397744030611,1.332569326919233e-05,2.961968643401182,4.2820555811432435,0.05453752181500873,1.6094379124341003,2.0,0.25,0.5877866649021191,0.8944271909999159,1.25,0.0,0.0,-0.031164298180004987,3,2,0,2,1,0
903,CA-2017-132353,2017-09-15,2017-09-17,First Class,DB-13060,Dave Brooks,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,323.976,3,0.2,20.2485,2017,9,15,4,3,2017,9,17,6,3,False,False,False,False,False,False,False,False,False,True,30.04995840263344,0.0011074197120708748,246.2782978664584,1.6487230639869423e-05,5.78375133344913,17.999333320987198,0.003086648393708176,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,3.056286304643665,4.499833330246799,0.049386374299330814,3,2,3,1,0,2
904,CA-2016-130477,2016-04-08,2016-04-12,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0.0,9.6192,2016,4,8,4,2,2016,4,12,1,2,False,False,True,False,False,False,False,True,True,False,30.066592756745816,0.0011061946902654867,300.0533285934352,1.1107161897991826e-05,3.046425387869509,4.476605857119878,0.0499001996007984,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,2.3626636834095236,3.1014835159968204,0.10395874916833002,3,3,1,1,0,2
905,CA-2016-130477,2016-04-08,2016-04-12,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0.0,2.5984,2016,4,8,4,2,2016,4,12,1,2,False,False,True,False,False,False,False,True,True,False,30.083217912982647,0.0011049723756906078,300.0533285934352,1.1107161897991826e-05,4.189048497691398,8.059776671843954,0.015394088669950741,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,1.2804893022229142,1.6119553343687907,0.3848522167487685,3,3,2,0,0,1
906,CA-2016-130477,2016-04-08,2016-04-12,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,12.96,2,0.0,6.2208,2016,4,8,4,2,2016,4,12,1,2,False,False,True,False,False,False,False,True,True,False,30.099833886584822,0.0011037527593818985,300.0533285934352,1.1107161897991826e-05,2.6361960973342264,3.6,0.07716049382716049,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,1.9769657500905997,2.4941531628991833,0.16075102880658437,3,3,0,0,0,1
907,CA-2017-143259,2017-12-30,2018-01-03,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323.136,4,0.2,12.1176,2017,12,30,5,4,2018,1,3,2,1,False,False,True,False,False,True,False,False,False,False,30.116440692751194,0.0011025358324145535,100.04498987955368,9.991008092716555e-05,5.781163180807067,17.975983978631046,0.003094672212319271,1.6094379124341003,2.0,0.25,0.18232155679395465,0.4472135954999579,5.0,2.5739548399535215,3.481034329046469,0.0825245923285139,3,0,3,2,0,2
908,CA-2017-143259,2017-12-30,2018-01-03,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,90.93,7,0.0,2.7279,2017,12,30,5,4,2018,1,3,2,1,False,False,True,False,False,True,False,False,False,True,30.133038346638727,0.0011013215859030838,100.04498987955368,9.991008092716555e-05,4.521027417875663,9.535722311393092,0.010997470581766193,2.0794415416798357,2.6457513110645907,0.14285714285714285,0.0,0.0,,1.3158450724292392,1.6516355530200966,0.3665823527255398,3,0,2,3,0,1
909,CA-2017-143259,2017-12-30,2018-01-03,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52.776,3,0.2,19.791,2017,12,30,5,4,2018,1,3,2,1,False,False,True,False,False,True,False,False,True,False,30.14962686336267,0.0011001100110011,100.04498987955368,9.991008092716555e-05,3.9848272709827497,7.26470921647935,0.018948006669698345,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,3.0345202007612513,4.448707677517146,0.05052801778586226,3,0,1,1,0,2
910,CA-2017-137596,2017-09-02,2017-09-07,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8,4,0.0,323.946,2017,9,2,5,3,2017,9,7,3,3,False,False,True,False,True,False,False,False,False,True,30.166206257996713,0.001098901098901099,221.812984290821,2.0324790146541736e-05,7.090743280319252,34.63812927974027,0.0008334722453742291,1.6094379124341003,2.0,0.25,0.0,0.0,,5.783659014678504,17.998499937494792,0.003086934242126774,3,1,3,2,0,3
911,CA-2017-137596,2017-09-02,2017-09-07,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,TEC-AC-10004666,Technology,Accessories,,1928.78,7,0.0,829.3754,2017,9,2,5,3,2017,9,7,3,3,False,False,True,False,True,False,False,False,False,True,30.18277654557314,0.0010976948408342481,221.812984290821,2.0324790146541736e-05,7.565161285764313,43.91787790866039,0.0005184624477649084,2.0794415416798357,2.6457513110645907,0.14285714285714285,0.0,0.0,,6.72187788769536,28.79887845038414,0.0012057266227090892,3,1,3,3,0,3
912,CA-2017-137596,2017-09-02,2017-09-07,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0.0,81.0474,2017,9,2,5,3,2017,9,7,3,3,False,False,True,False,True,False,False,False,True,False,30.199337741083,0.0010964912280701754,221.812984290821,2.0324790146541736e-05,5.867543965188504,18.771787341646505,0.0028378455076905613,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,4.4072971290389,9.002632948199098,0.012338458729089398,3,1,3,0,0,3
913,CA-2015-133627,2015-05-31,2015-06-07,Standard Class,SC-20050,Sample Company A,Home Office,United States,Norwich,Connecticut,6360,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0.0,9.102,2015,5,31,6,2,2015,6,7,6,2,False,False,True,False,True,True,False,False,False,False,30.215889859476256,0.001095290251916758,79.74960814950754,0.00015723270440251572,3.1441522786722644,4.711687595755898,0.04504504504504505,1.9459101490553132,2.449489742783178,0.16666666666666666,0.0,0.0,,2.312733424045861,3.01695210435963,0.10986596352450011,3,0,1,3,0,2
914,CA-2017-102519,2017-11-27,2017-11-29,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94,1,0.0,19.2454,2017,11,27,0,4,2017,11,29,2,4,False,False,False,True,False,False,False,False,False,False,30.23243291566195,0.0010940919037199124,230.6707610426601,1.879381307673514e-05,3.869950229006238,6.851277253184255,0.02130379207498935,0.6931471805599453,1.0,1.0,0.0,0.0,,3.007927607253868,4.386957943723646,0.051960468475583776,3,2,1,0,0,2
915,CA-2017-102519,2017-11-27,2017-11-29,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73,9,0.0,56.0547,2017,11,27,0,4,2017,11,29,2,4,False,False,False,True,False,False,False,False,False,True,30.24896692450835,0.001092896174863388,230.6707610426601,1.879381307673514e-05,4.974869937649514,11.98874472161285,0.0069574897377026376,2.302585092994046,3.0,0.1111111111111111,0.0,0.0,,4.044010456788515,7.486968678978162,0.01783971727616061,3,2,2,3,0,3
916,US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.918,2,0.3,-18.5562,2014,6,15,6,2,2014,6,21,5,2,False,False,True,True,False,False,False,False,False,False,30.265491900843113,0.001091703056768559,279.6551447765623,1.2786579206464894e-05,4.614308305899116,9.995899159155218,0.010008206729518205,1.0986122886681098,1.4142135623730951,0.5,0.262364264467491,0.5477225575051661,3.3333333333333335,0.0,0.0,-0.05389034392817495,3,2,2,0,1,0
917,US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,0.3,-56.996,2014,6,15,6,2,2014,6,21,5,2,False,False,True,True,False,False,False,False,False,False,30.28200785945344,0.0010905125408942203,279.6551447765623,1.2786579206464894e-05,6.683290855700512,28.247902577005608,0.0012532207773979127,1.6094379124341003,2.0,0.25,0.262364264467491,0.5477225575051661,3.3333333333333335,0.0,0.0,-0.017545090883570775,3,2,3,2,1,0
918,US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8,-14.5656,2014,6,15,6,2,2014,6,21,5,2,False,False,True,True,False,False,False,False,True,False,30.298514815086232,0.0010893246187363835,279.6551447765623,1.2786579206464894e-05,2.2584241972082757,2.9271146202361122,0.11671335200746966,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.5877866649021191,0.8944271909999159,1.25,0.0,0.0,-0.06865491294557038,3,2,0,1,1,0
919,CA-2016-165218,2016-03-05,2016-03-11,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063,2016,3,5,5,1,2016,3,11,4,1,False,False,True,True,False,False,False,False,True,False,30.315012782448235,0.001088139281828074,274.2626478396211,1.3294336612603031e-05,5.012979211640709,12.22096559196531,0.006695591622475762,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,3.9397607330436495,7.0997394318383265,0.019838789992520776,3,2,2,1,0,3
920,CA-2016-165218,2016-03-05,2016-03-11,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992,1,0.2,-0.812,2016,3,5,5,1,2016,3,11,4,1,False,False,True,True,False,False,False,False,True,False,30.331501776206203,0.0010869565217391304,274.2626478396211,1.3294336612603031e-05,2.638485737716301,3.6044417043420194,0.07697044334975368,0.6931471805599453,1.0,1.0,0.18232155679395465,0.4472135954999579,5.0,0.0,0.0,-1.231527093596059,3,2,0,0,0,0
921,CA-2014-138296,2014-12-05,2014-12-12,Standard Class,RC-19825,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0.0,6.8768,2014,12,5,4,4,2014,12,12,4,4,False,False,True,False,False,False,True,False,True,False,30.347981810987037,0.0010857763300760044,149.34523762075577,4.483500717360115e-05,3.241028629509334,4.955804677345546,0.04071661237785017,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,2.063921730021799,2.622365344493402,0.1454164727780363,3,1,1,0,0,1
922,CA-2015-111164,2015-04-11,2015-04-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,85.14,3,0.0,34.9074,2015,4,11,5,2,2015,4,15,2,2,False,False,True,False,False,True,False,False,False,True,30.364452901377952,0.0010845986984815619,100.04498987955368,9.991008092716555e-05,4.455973879625964,9.227133899537819,0.011745360582569885,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,3.580943402386453,5.908248471416889,0.028647220933097278,3,0,2,1,0,3
923,CA-2015-111164,2015-04-11,2015-04-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,21.99,1,0.0,10.5552,2015,4,11,5,2,2015,4,15,2,2,False,False,True,False,False,True,False,False,False,True,30.380915061926625,0.0010834236186348862,100.04498987955368,9.991008092716555e-05,3.1350593387750902,4.689349635077342,0.04547521600727604,0.6931471805599453,1.0,1.0,0.0,0.0,,2.4471355521010016,3.248876728963412,0.09474003334849175,3,0,1,0,0,2
924,CA-2015-111164,2015-04-11,2015-04-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0.0,113.848,2015,4,11,5,2,2015,4,15,2,2,False,False,True,False,False,True,False,False,True,False,30.397368307141328,0.0010822510822510823,100.04498987955368,9.991008092716555e-05,6.01028630134857,20.1643249329106,0.0024594195769798324,1.791759469228055,2.23606797749979,0.2,0.0,0.0,,4.743609514965197,10.669957825596125,0.008783641346356546,3,0,3,2,0,3
925,CA-2016-149797,2016-09-15,2016-09-20,Standard Class,AH-10075,Adam Hart,Corporate,United States,New York City,New York,10011,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2,0.2,294.5488,2016,9,15,3,3,2016,9,20,1,3,False,False,True,True,False,True,False,False,True,False,30.4138126514911,0.001081081081081081,100.05498488331304,9.989012086704625e-05,6.736454371135637,29.009791450474097,0.0011882581086733335,1.0986122886681098,1.4142135623730951,0.5,0.18232155679395465,0.4472135954999579,5.0,5.68883396703544,17.16242407120859,0.0033950231676380957,3,0,3,0,0,3
926,CA-2014-132962,2014-09-13,2014-09-16,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,15.552,3,0.2,5.4432,2014,9,13,5,3,2014,9,16,1,3,False,False,False,False,False,True,False,False,True,False,30.430248109405877,0.0010799136069114472,138.35823069120246,5.22384161312229e-05,2.8065069404432417,3.943602414037196,0.06430041152263374,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,1.8630253111150528,2.33306665142683,0.18371546149323928,3,0,0,1,0,1
927,CA-2014-132962,2014-09-13,2014-09-16,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,252.0,5,0.2,53.55,2014,9,13,5,3,2014,9,16,1,3,False,False,False,False,False,True,False,False,False,True,30.44667469527666,0.0010787486515641855,138.35823069120246,5.22384161312229e-05,5.53338948872752,15.874507866387544,0.003968253968253968,1.791759469228055,2.23606797749979,0.2,0.18232155679395465,0.4472135954999579,5.0,3.9991177122790798,7.317786550590281,0.018674136321195144,3,0,3,2,0,3
928,CA-2015-115091,2015-10-05,2015-10-09,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,OFF-AR-10000658,Office Supplies,Art,Newell 324,46.2,4,0.0,12.936,2015,10,5,0,4,2015,10,9,4,4,False,False,True,False,True,False,True,False,True,False,30.463092423455635,0.0010775862068965517,148.8388390172404,4.514061300952467e-05,3.8543938925915096,6.797058187186572,0.021645021645021644,1.6094379124341003,2.0,0.25,0.0,0.0,,2.634475420110147,3.596665122026236,0.07730364873222016,3,1,1,2,0,2
929,CA-2015-115091,2015-10-05,2015-10-09,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,28.84,2,0.0,9.5172,2015,10,5,0,4,2015,10,9,4,4,False,False,True,False,True,False,True,False,True,False,30.479501308256342,0.001076426264800861,148.8388390172404,4.514061300952467e-05,3.3958497753355603,5.370288632839021,0.03467406380027739,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,2.3530120121869684,3.0849959481334817,0.10507292060690118,3,1,1,0,0,2
930,CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.592,3,0.2,2.5536,2017,4,14,4,2,2017,4,17,0,2,False,False,False,False,False,True,False,False,True,False,30.495901363953813,0.001075268817204301,208.84204557511882,2.2927891780350797e-05,2.7467579622052596,3.8199476436202633,0.06853070175438596,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,1.267961174158026,1.5979987484350542,0.3916040100250627,3,1,0,1,0,1
931,CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.856,3,0.2,21.3408,2017,4,14,4,2,2017,4,17,0,2,False,False,False,False,False,True,False,False,True,False,30.512292604784715,0.0010741138560687433,208.84204557511882,2.2927891780350797e-05,4.509275835589345,9.479240475903119,0.01112891737891738,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,3.1064146032057933,4.619610373180838,0.04685859949017843,3,1,2,1,0,2
